type,source,target,Label,weight,mode,lon,lat,Exits,Location,metroline,function,train_station,sourcesinknode,,closest_metro
link,Politie Rotterdam maashaven,Capelsebrug,,,road,51.901926,4.495975,,test,P,police_bureau,,None,FALSE,None
link,Politie Rotterdam maashaven,Schenkel,,,road,51.901926,4.495975,,test,P,police_bureau,,None,FALSE,None
link,Politie Rotterdam maashaven,Prinsenlaan,,,road,51.901926,4.495975,,test,P,police_bureau,,None,FALSE,None
link,Politie Rotterdam maashaven,Oosterflank,,,road,51.901926,4.495975,,test,P,police_bureau,,None,FALSE,None
link,Politie Rotterdam maashaven,Alexander,,,road,51.901926,4.495975,,test,P,police_bureau,,None,FALSE,None
link,Politie Rotterdam maashaven,Graskruid,,,road,51.901926,4.495975,,test,P,police_bureau,,None,FALSE,None
link,Politie Rotterdam maashaven,Hesseplaats,,,road,51.901926,4.495975,,test,P,police_bureau,,None,FALSE,None
link,Politie Rotterdam maashaven,Nieuw Verlaat,,,road,51.901926,4.495975,,test,P,police_bureau,,None,FALSE,None
link,Politie Rotterdam maashaven,Ambachtsland,,,road,51.901926,4.495975,,test,P,police_bureau,,None,FALSE,None
link,Politie Rotterdam maashaven,De Tochten,,,road,51.901926,4.495975,,test,P,police_bureau,,None,FALSE,None
link,Politie Rotterdam maashaven,Nesselande,,,road,51.901926,4.495975,,test,P,police_bureau,,None,FALSE,None
link,Politie Rotterdam maashaven,Pernis,,,road,51.901926,4.495975,,test,P,police_bureau,,None,FALSE,None
link,Politie Rotterdam maashaven,Vijfsluizen,,,road,51.901926,4.495975,,test,P,police_bureau,,None,FALSE,None
link,Politie Rotterdam maashaven,Troelstralaan,,,road,51.901926,4.495975,,test,P,police_bureau,,None,FALSE,None
link,Politie Rotterdam maashaven,Parkweg,,,road,51.901926,4.495975,,test,P,police_bureau,,None,FALSE,None
link,Politie Rotterdam maashaven,Slotlaan,,,road,51.901926,4.495975,,test,P,police_bureau,,None,FALSE,None
link,Politie Rotterdam maashaven,Capelle Centrum,,,road,51.901926,4.495975,,test,P,police_bureau,,None,FALSE,None
link,Politie Rotterdam maashaven,De Terp,,,road,51.901926,4.495975,,test,P,police_bureau,,None,FALSE,None
link,Politie Rotterdam maashaven,Romeynshof,,,road,51.901926,4.495975,,test,P,police_bureau,,None,FALSE,None
link,Politie Rotterdam maashaven,Binnenhof,,,road,51.901926,4.495975,,test,P,police_bureau,,None,FALSE,None
link,Politie Rotterdam maashaven,Den Haag Centraal,,,road,51.901926,4.495975,,test,P,police_bureau,,None,FALSE,None
link,Politie Rotterdam maashaven,Laan van NOI,,,road,51.901926,4.495975,,test,P,police_bureau,,None,FALSE,None
link,Politie Rotterdam maashaven,Voorburg 't Loo,,,road,51.901926,4.495975,,test,P,police_bureau,,None,FALSE,None
link,Politie Rotterdam maashaven,Leidschendam - Voorburg,,,road,51.901926,4.495975,,test,P,police_bureau,,None,FALSE,None
link,Politie Rotterdam maashaven,Forepark,,,road,51.901926,4.495975,,test,P,police_bureau,,None,FALSE,None
link,Politie Rotterdam maashaven,Leidschenveen,,,road,51.901926,4.495975,,test,P,police_bureau,,None,FALSE,None
link,Politie Rotterdam maashaven,Nootdorp,,,road,51.901926,4.495975,,test,P,police_bureau,,None,FALSE,None
link,Politie Rotterdam maashaven,Pijnacker Centrum,,,road,51.901926,4.495975,,test,P,police_bureau,,None,FALSE,None
link,Politie Rotterdam maashaven,Pijnacker Zuid,,,road,51.901926,4.495975,,test,P,police_bureau,,None,FALSE,None
link,Politie Rotterdam maashaven,Berkel Westpolder,,,road,51.901926,4.495975,,test,P,police_bureau,,None,FALSE,None
link,Politie Rotterdam maashaven,Rodenrijs,,,road,51.901926,4.495975,,test,P,police_bureau,,None,FALSE,None
link,Politie Rotterdam maashaven,Meijersplein,,,road,51.901926,4.495975,,test,P,police_bureau,,None,FALSE,None
link,Politie Rotterdam maashaven,Melanchthonweg,,,road,51.901926,4.495975,,test,P,police_bureau,,None,FALSE,None
link,Politie Rotterdam maashaven,Blijdorp,,,road,51.901926,4.495975,,test,P,police_bureau,,None,FALSE,None
link,Politie Marconiplein,Rotterdam centraal,,,road,51.91263005,4.434093943,,test,P,police_bureau,,None,FALSE,None
link,Politie Marconiplein,Stadhuis,,,road,51.91263005,4.434093943,,test,P,police_bureau,,None,FALSE,None
link,Politie Marconiplein,Beurs,,,road,51.91263005,4.434093943,,test,P,police_bureau,,None,FALSE,None
link,Politie Marconiplein,Leuvehaven,,,road,51.91263005,4.434093943,,test,P,police_bureau,,None,FALSE,None
link,Politie Marconiplein,Wilhelminaplein,,,road,51.91263005,4.434093943,,test,P,police_bureau,,None,FALSE,None
link,Politie Marconiplein,Reinhaven,,,road,51.91263005,4.434093943,,test,P,police_bureau,,None,FALSE,None
link,Politie Marconiplein,Maashaven,,,road,51.91263005,4.434093943,,test,P,police_bureau,,None,FALSE,None
link,Politie Marconiplein,Zuidplein,,,road,51.91263005,4.434093943,,test,P,police_bureau,,None,FALSE,None
link,Politie Marconiplein,Slinge,,,road,51.91263005,4.434093943,,test,P,police_bureau,,None,FALSE,None
link,Politie Marconiplein,Rhoon,,,road,51.91263005,4.434093943,,test,P,police_bureau,,None,FALSE,None
link,Politie Marconiplein,Poortugaal,,,road,51.91263005,4.434093943,,test,P,police_bureau,,None,FALSE,None
link,Politie Marconiplein,Tussenwater,,,road,51.91263005,4.434093943,,test,P,police_bureau,,None,FALSE,None
link,Politie Marconiplein,Hoogvliet,,,road,51.91263005,4.434093943,,test,P,police_bureau,,None,FALSE,None
link,Politie Marconiplein,Zalmplaat,,,road,51.91263005,4.434093943,,test,P,police_bureau,,None,FALSE,None
link,Politie Marconiplein,Spijkenisse Centrum,,,road,51.91263005,4.434093943,,test,P,police_bureau,,None,FALSE,None
link,Politie Marconiplein,Heemraadlaan,,,road,51.91263005,4.434093943,,test,P,police_bureau,,None,FALSE,None
link,Politie Marconiplein,De Akkers,,,road,51.91263005,4.434093943,,test,P,police_bureau,,None,FALSE,None
link,Politie Marconiplein,Hoek van Holland Strand,,,road,51.91263005,4.434093943,,test,P,police_bureau,,None,FALSE,None
link,Politie Marconiplein,Hoek van Holland Haven,,,road,51.91263005,4.434093943,,test,P,police_bureau,,None,FALSE,None
link,Politie Marconiplein,Steendijkpolder,,,road,51.91263005,4.434093943,,test,P,police_bureau,,None,FALSE,None
link,Politie Marconiplein,Maassluis West,,,road,51.91263005,4.434093943,,test,P,police_bureau,,None,FALSE,None
link,Politie Marconiplein,Maassluis Centrum,,,road,51.91263005,4.434093943,,test,P,police_bureau,,None,FALSE,None
link,Politie Marconiplein,Vlaardingen West,,,road,51.91263005,4.434093943,,test,P,police_bureau,,None,FALSE,None
link,Politie Marconiplein,Vlaardingen Centrum,,,road,51.91263005,4.434093943,,test,P,police_bureau,,None,FALSE,None
link,Politie Marconiplein,Vlaardingen Oost,,,road,51.91263005,4.434093943,,test,P,police_bureau,,None,FALSE,None
link,Politie Marconiplein,Schiedam Nieuwland,,,road,51.91263005,4.434093943,,test,P,police_bureau,,None,FALSE,None
link,Politie Marconiplein,Schiedam Centrum,,,road,51.91263005,4.434093943,,test,P,police_bureau,,None,FALSE,None
link,Politie Marconiplein,Marconiplein,,,road,51.91263005,4.434093943,,test,P,police_bureau,,None,FALSE,None
link,Politie Marconiplein,Delfshaven,,,road,51.91263005,4.434093943,,test,P,police_bureau,,None,FALSE,None
link,Politie Marconiplein,Coolhaven,,,road,51.91263005,4.434093943,,test,P,police_bureau,,None,FALSE,None
link,Politie Marconiplein,Dijkzicht,,,road,51.91263005,4.434093943,,test,P,police_bureau,,None,FALSE,None
link,Politie Marconiplein,Eendrachtsplein,,,road,51.91263005,4.434093943,,test,P,police_bureau,,None,FALSE,None
