scenario,crim_pos,crim_strat,crim_bounded_rat,crim_bound_rat_time,crim_loose_goal,police_undercover,crim_max_diverge,pol_strat,pol_guarding,Police_entrance,units,P_multiple_at_station
4411,end,furthest,TRUE,1,FALSE,TRUE,10,largest,station_exit,main,5,5
4412,end,furthest,TRUE,1,FALSE,TRUE,10,largest,station_exit,main,10,5
4413,end,furthest,TRUE,1,FALSE,TRUE,10,largest,station_exit,side,3,5
4414,end,furthest,TRUE,1,FALSE,TRUE,10,largest,station_exit,side,5,5
4415,end,furthest,TRUE,1,FALSE,TRUE,10,largest,station_exit,side,10,5
4416,end,furthest,TRUE,1,FALSE,TRUE,10,surround,metro_platform,main,3,5
4417,end,furthest,TRUE,1,FALSE,TRUE,10,surround,metro_platform,main,5,5
4418,end,furthest,TRUE,1,FALSE,TRUE,10,surround,metro_platform,main,10,5
4419,end,furthest,TRUE,1,FALSE,TRUE,10,surround,metro_platform,side,3,5
4420,end,furthest,TRUE,1,FALSE,TRUE,10,surround,metro_platform,side,5,5
4421,end,furthest,TRUE,1,FALSE,TRUE,10,surround,metro_platform,side,10,5
4422,end,furthest,TRUE,1,FALSE,TRUE,10,surround,station_exit,main,3,5
4423,end,furthest,TRUE,1,FALSE,TRUE,10,surround,station_exit,main,5,5
4424,end,furthest,TRUE,1,FALSE,TRUE,10,surround,station_exit,main,10,5
4425,end,furthest,TRUE,1,FALSE,TRUE,10,surround,station_exit,side,3,5
4426,end,furthest,TRUE,1,FALSE,TRUE,10,surround,station_exit,side,5,5
4427,end,furthest,TRUE,1,FALSE,TRUE,10,surround,station_exit,side,10,5
4428,end,furthest,TRUE,1,FALSE,FALSE,10,furthest,metro_platform,main,3,5
4429,end,furthest,TRUE,1,FALSE,FALSE,10,furthest,metro_platform,main,5,5
4430,end,furthest,TRUE,1,FALSE,FALSE,10,furthest,metro_platform,main,10,5
4431,end,furthest,TRUE,1,FALSE,FALSE,10,furthest,metro_platform,side,3,5
4432,end,furthest,TRUE,1,FALSE,FALSE,10,furthest,metro_platform,side,5,5
4433,end,furthest,TRUE,1,FALSE,FALSE,10,furthest,metro_platform,side,10,5
4434,end,furthest,TRUE,1,FALSE,FALSE,10,furthest,station_exit,main,3,5
4435,end,furthest,TRUE,1,FALSE,FALSE,10,furthest,station_exit,main,5,5
4436,end,furthest,TRUE,1,FALSE,FALSE,10,furthest,station_exit,main,10,5
4437,end,furthest,TRUE,1,FALSE,FALSE,10,furthest,station_exit,side,3,5
4438,end,furthest,TRUE,1,FALSE,FALSE,10,furthest,station_exit,side,5,5
4439,end,furthest,TRUE,1,FALSE,FALSE,10,furthest,station_exit,side,10,5
4440,end,furthest,TRUE,1,FALSE,FALSE,10,largest,metro_platform,main,3,5
4441,end,furthest,TRUE,1,FALSE,FALSE,10,largest,metro_platform,main,5,5
4442,end,furthest,TRUE,1,FALSE,FALSE,10,largest,metro_platform,main,10,5
4443,end,furthest,TRUE,1,FALSE,FALSE,10,largest,metro_platform,side,3,5
4444,end,furthest,TRUE,1,FALSE,FALSE,10,largest,metro_platform,side,5,5
4445,end,furthest,TRUE,1,FALSE,FALSE,10,largest,metro_platform,side,10,5
4446,end,furthest,TRUE,1,FALSE,FALSE,10,largest,station_exit,main,3,5
4447,end,furthest,TRUE,1,FALSE,FALSE,10,largest,station_exit,main,5,5
4448,end,furthest,TRUE,1,FALSE,FALSE,10,largest,station_exit,main,10,5
4449,end,furthest,TRUE,1,FALSE,FALSE,10,largest,station_exit,side,3,5
4450,end,furthest,TRUE,1,FALSE,FALSE,10,largest,station_exit,side,5,5
4451,end,furthest,TRUE,1,FALSE,FALSE,10,largest,station_exit,side,10,5
4452,end,furthest,TRUE,1,FALSE,FALSE,10,surround,metro_platform,main,3,5
4453,end,furthest,TRUE,1,FALSE,FALSE,10,surround,metro_platform,main,5,5
4454,end,furthest,TRUE,1,FALSE,FALSE,10,surround,metro_platform,main,10,5
4455,end,furthest,TRUE,1,FALSE,FALSE,10,surround,metro_platform,side,3,5
4456,end,furthest,TRUE,1,FALSE,FALSE,10,surround,metro_platform,side,5,5
4457,end,furthest,TRUE,1,FALSE,FALSE,10,surround,metro_platform,side,10,5
4458,end,furthest,TRUE,1,FALSE,FALSE,10,surround,station_exit,main,3,5
4459,end,furthest,TRUE,1,FALSE,FALSE,10,surround,station_exit,main,5,5
4460,end,furthest,TRUE,1,FALSE,FALSE,10,surround,station_exit,main,10,5
4461,end,furthest,TRUE,1,FALSE,FALSE,10,surround,station_exit,side,3,5
4462,end,furthest,TRUE,1,FALSE,FALSE,10,surround,station_exit,side,5,5
4463,end,furthest,TRUE,1,FALSE,FALSE,10,surround,station_exit,side,10,5
4464,end,furthest,TRUE,3,TRUE,TRUE,10,furthest,metro_platform,main,3,5
4465,end,furthest,TRUE,3,TRUE,TRUE,10,furthest,metro_platform,main,5,5
4466,end,furthest,TRUE,3,TRUE,TRUE,10,furthest,metro_platform,main,10,5
4467,end,furthest,TRUE,3,TRUE,TRUE,10,furthest,metro_platform,side,3,5
4468,end,furthest,TRUE,3,TRUE,TRUE,10,furthest,metro_platform,side,5,5
4469,end,furthest,TRUE,3,TRUE,TRUE,10,furthest,metro_platform,side,10,5
4470,end,furthest,TRUE,3,TRUE,TRUE,10,furthest,station_exit,main,3,5
4471,end,furthest,TRUE,3,TRUE,TRUE,10,furthest,station_exit,main,5,5
4472,end,furthest,TRUE,3,TRUE,TRUE,10,furthest,station_exit,main,10,5
4473,end,furthest,TRUE,3,TRUE,TRUE,10,furthest,station_exit,side,3,5
4474,end,furthest,TRUE,3,TRUE,TRUE,10,furthest,station_exit,side,5,5
4475,end,furthest,TRUE,3,TRUE,TRUE,10,furthest,station_exit,side,10,5
4476,end,furthest,TRUE,3,TRUE,TRUE,10,largest,metro_platform,main,3,5
4477,end,furthest,TRUE,3,TRUE,TRUE,10,largest,metro_platform,main,5,5
4478,end,furthest,TRUE,3,TRUE,TRUE,10,largest,metro_platform,main,10,5
4479,end,furthest,TRUE,3,TRUE,TRUE,10,largest,metro_platform,side,3,5
4480,end,furthest,TRUE,3,TRUE,TRUE,10,largest,metro_platform,side,5,5
4481,end,furthest,TRUE,3,TRUE,TRUE,10,largest,metro_platform,side,10,5
4482,end,furthest,TRUE,3,TRUE,TRUE,10,largest,station_exit,main,3,5
4483,end,furthest,TRUE,3,TRUE,TRUE,10,largest,station_exit,main,5,5
4484,end,furthest,TRUE,3,TRUE,TRUE,10,largest,station_exit,main,10,5
4485,end,furthest,TRUE,3,TRUE,TRUE,10,largest,station_exit,side,3,5
4486,end,furthest,TRUE,3,TRUE,TRUE,10,largest,station_exit,side,5,5
4487,end,furthest,TRUE,3,TRUE,TRUE,10,largest,station_exit,side,10,5
4488,end,furthest,TRUE,3,TRUE,TRUE,10,surround,metro_platform,main,3,5
4489,end,furthest,TRUE,3,TRUE,TRUE,10,surround,metro_platform,main,5,5
4490,end,furthest,TRUE,3,TRUE,TRUE,10,surround,metro_platform,main,10,5
4491,end,furthest,TRUE,3,TRUE,TRUE,10,surround,metro_platform,side,3,5
4492,end,furthest,TRUE,3,TRUE,TRUE,10,surround,metro_platform,side,5,5
4493,end,furthest,TRUE,3,TRUE,TRUE,10,surround,metro_platform,side,10,5
4494,end,furthest,TRUE,3,TRUE,TRUE,10,surround,station_exit,main,3,5
4495,end,furthest,TRUE,3,TRUE,TRUE,10,surround,station_exit,main,5,5
4496,end,furthest,TRUE,3,TRUE,TRUE,10,surround,station_exit,main,10,5
4497,end,furthest,TRUE,3,TRUE,TRUE,10,surround,station_exit,side,3,5
4498,end,furthest,TRUE,3,TRUE,TRUE,10,surround,station_exit,side,5,5
4499,end,furthest,TRUE,3,TRUE,TRUE,10,surround,station_exit,side,10,5
4500,end,furthest,TRUE,3,TRUE,FALSE,10,furthest,metro_platform,main,3,5
4501,end,furthest,TRUE,3,TRUE,FALSE,10,furthest,metro_platform,main,5,5
4502,end,furthest,TRUE,3,TRUE,FALSE,10,furthest,metro_platform,main,10,5
4503,end,furthest,TRUE,3,TRUE,FALSE,10,furthest,metro_platform,side,3,5
4504,end,furthest,TRUE,3,TRUE,FALSE,10,furthest,metro_platform,side,5,5
4505,end,furthest,TRUE,3,TRUE,FALSE,10,furthest,metro_platform,side,10,5
4506,end,furthest,TRUE,3,TRUE,FALSE,10,furthest,station_exit,main,3,5
4507,end,furthest,TRUE,3,TRUE,FALSE,10,furthest,station_exit,main,5,5
4508,end,furthest,TRUE,3,TRUE,FALSE,10,furthest,station_exit,main,10,5
4509,end,furthest,TRUE,3,TRUE,FALSE,10,furthest,station_exit,side,3,5
4510,end,furthest,TRUE,3,TRUE,FALSE,10,furthest,station_exit,side,5,5
4511,end,furthest,TRUE,3,TRUE,FALSE,10,furthest,station_exit,side,10,5
4512,end,furthest,TRUE,3,TRUE,FALSE,10,largest,metro_platform,main,3,5
4513,end,furthest,TRUE,3,TRUE,FALSE,10,largest,metro_platform,main,5,5
4514,end,furthest,TRUE,3,TRUE,FALSE,10,largest,metro_platform,main,10,5
4515,end,furthest,TRUE,3,TRUE,FALSE,10,largest,metro_platform,side,3,5
4516,end,furthest,TRUE,3,TRUE,FALSE,10,largest,metro_platform,side,5,5
4517,end,furthest,TRUE,3,TRUE,FALSE,10,largest,metro_platform,side,10,5
4518,end,furthest,TRUE,3,TRUE,FALSE,10,largest,station_exit,main,3,5
4519,end,furthest,TRUE,3,TRUE,FALSE,10,largest,station_exit,main,5,5
4520,end,furthest,TRUE,3,TRUE,FALSE,10,largest,station_exit,main,10,5
4521,end,furthest,TRUE,3,TRUE,FALSE,10,largest,station_exit,side,3,5
4522,end,furthest,TRUE,3,TRUE,FALSE,10,largest,station_exit,side,5,5
4523,end,furthest,TRUE,3,TRUE,FALSE,10,largest,station_exit,side,10,5
4524,end,furthest,TRUE,3,TRUE,FALSE,10,surround,metro_platform,main,3,5
4525,end,furthest,TRUE,3,TRUE,FALSE,10,surround,metro_platform,main,5,5
4526,end,furthest,TRUE,3,TRUE,FALSE,10,surround,metro_platform,main,10,5
4527,end,furthest,TRUE,3,TRUE,FALSE,10,surround,metro_platform,side,3,5
4528,end,furthest,TRUE,3,TRUE,FALSE,10,surround,metro_platform,side,5,5
4529,end,furthest,TRUE,3,TRUE,FALSE,10,surround,metro_platform,side,10,5
4530,end,furthest,TRUE,3,TRUE,FALSE,10,surround,station_exit,main,3,5
4531,end,furthest,TRUE,3,TRUE,FALSE,10,surround,station_exit,main,5,5
4532,end,furthest,TRUE,3,TRUE,FALSE,10,surround,station_exit,main,10,5
4533,end,furthest,TRUE,3,TRUE,FALSE,10,surround,station_exit,side,3,5
4534,end,furthest,TRUE,3,TRUE,FALSE,10,surround,station_exit,side,5,5
4535,end,furthest,TRUE,3,TRUE,FALSE,10,surround,station_exit,side,10,5
4536,end,furthest,TRUE,3,FALSE,TRUE,10,furthest,metro_platform,main,3,5
4537,end,furthest,TRUE,3,FALSE,TRUE,10,furthest,metro_platform,main,5,5
4538,end,furthest,TRUE,3,FALSE,TRUE,10,furthest,metro_platform,main,10,5
4539,end,furthest,TRUE,3,FALSE,TRUE,10,furthest,metro_platform,side,3,5
4540,end,furthest,TRUE,3,FALSE,TRUE,10,furthest,metro_platform,side,5,5
4541,end,furthest,TRUE,3,FALSE,TRUE,10,furthest,metro_platform,side,10,5
4542,end,furthest,TRUE,3,FALSE,TRUE,10,furthest,station_exit,main,3,5
4543,end,furthest,TRUE,3,FALSE,TRUE,10,furthest,station_exit,main,5,5
4544,end,furthest,TRUE,3,FALSE,TRUE,10,furthest,station_exit,main,10,5
4545,end,furthest,TRUE,3,FALSE,TRUE,10,furthest,station_exit,side,3,5
4546,end,furthest,TRUE,3,FALSE,TRUE,10,furthest,station_exit,side,5,5
4547,end,furthest,TRUE,3,FALSE,TRUE,10,furthest,station_exit,side,10,5
4548,end,furthest,TRUE,3,FALSE,TRUE,10,largest,metro_platform,main,3,5
4549,end,furthest,TRUE,3,FALSE,TRUE,10,largest,metro_platform,main,5,5
4550,end,furthest,TRUE,3,FALSE,TRUE,10,largest,metro_platform,main,10,5
4551,end,furthest,TRUE,3,FALSE,TRUE,10,largest,metro_platform,side,3,5
4552,end,furthest,TRUE,3,FALSE,TRUE,10,largest,metro_platform,side,5,5
4553,end,furthest,TRUE,3,FALSE,TRUE,10,largest,metro_platform,side,10,5
4554,end,furthest,TRUE,3,FALSE,TRUE,10,largest,station_exit,main,3,5
4555,end,furthest,TRUE,3,FALSE,TRUE,10,largest,station_exit,main,5,5
4556,end,furthest,TRUE,3,FALSE,TRUE,10,largest,station_exit,main,10,5
4557,end,furthest,TRUE,3,FALSE,TRUE,10,largest,station_exit,side,3,5
4558,end,furthest,TRUE,3,FALSE,TRUE,10,largest,station_exit,side,5,5
4559,end,furthest,TRUE,3,FALSE,TRUE,10,largest,station_exit,side,10,5
4560,end,furthest,TRUE,3,FALSE,TRUE,10,surround,metro_platform,main,3,5
4561,end,furthest,TRUE,3,FALSE,TRUE,10,surround,metro_platform,main,5,5
4562,end,furthest,TRUE,3,FALSE,TRUE,10,surround,metro_platform,main,10,5
4563,end,furthest,TRUE,3,FALSE,TRUE,10,surround,metro_platform,side,3,5
4564,end,furthest,TRUE,3,FALSE,TRUE,10,surround,metro_platform,side,5,5
4565,end,furthest,TRUE,3,FALSE,TRUE,10,surround,metro_platform,side,10,5
4566,end,furthest,TRUE,3,FALSE,TRUE,10,surround,station_exit,main,3,5
4567,end,furthest,TRUE,3,FALSE,TRUE,10,surround,station_exit,main,5,5
4568,end,furthest,TRUE,3,FALSE,TRUE,10,surround,station_exit,main,10,5
4569,end,furthest,TRUE,3,FALSE,TRUE,10,surround,station_exit,side,3,5
4570,end,furthest,TRUE,3,FALSE,TRUE,10,surround,station_exit,side,5,5
4571,end,furthest,TRUE,3,FALSE,TRUE,10,surround,station_exit,side,10,5
4572,end,furthest,TRUE,3,FALSE,FALSE,10,furthest,metro_platform,main,3,5
4573,end,furthest,TRUE,3,FALSE,FALSE,10,furthest,metro_platform,main,5,5
4574,end,furthest,TRUE,3,FALSE,FALSE,10,furthest,metro_platform,main,10,5
4575,end,furthest,TRUE,3,FALSE,FALSE,10,furthest,metro_platform,side,3,5
4576,end,furthest,TRUE,3,FALSE,FALSE,10,furthest,metro_platform,side,5,5
4577,end,furthest,TRUE,3,FALSE,FALSE,10,furthest,metro_platform,side,10,5
4578,end,furthest,TRUE,3,FALSE,FALSE,10,furthest,station_exit,main,3,5
4579,end,furthest,TRUE,3,FALSE,FALSE,10,furthest,station_exit,main,5,5
4580,end,furthest,TRUE,3,FALSE,FALSE,10,furthest,station_exit,main,10,5
4581,end,furthest,TRUE,3,FALSE,FALSE,10,furthest,station_exit,side,3,5
4582,end,furthest,TRUE,3,FALSE,FALSE,10,furthest,station_exit,side,5,5
4583,end,furthest,TRUE,3,FALSE,FALSE,10,furthest,station_exit,side,10,5
4584,end,furthest,TRUE,3,FALSE,FALSE,10,largest,metro_platform,main,3,5
4585,end,furthest,TRUE,3,FALSE,FALSE,10,largest,metro_platform,main,5,5
4586,end,furthest,TRUE,3,FALSE,FALSE,10,largest,metro_platform,main,10,5
4587,end,furthest,TRUE,3,FALSE,FALSE,10,largest,metro_platform,side,3,5
4588,end,furthest,TRUE,3,FALSE,FALSE,10,largest,metro_platform,side,5,5
4589,end,furthest,TRUE,3,FALSE,FALSE,10,largest,metro_platform,side,10,5
4590,end,furthest,TRUE,3,FALSE,FALSE,10,largest,station_exit,main,3,5
4591,end,furthest,TRUE,3,FALSE,FALSE,10,largest,station_exit,main,5,5
4592,end,furthest,TRUE,3,FALSE,FALSE,10,largest,station_exit,main,10,5
4593,end,furthest,TRUE,3,FALSE,FALSE,10,largest,station_exit,side,3,5
4594,end,furthest,TRUE,3,FALSE,FALSE,10,largest,station_exit,side,5,5
4595,end,furthest,TRUE,3,FALSE,FALSE,10,largest,station_exit,side,10,5
4596,end,furthest,TRUE,3,FALSE,FALSE,10,surround,metro_platform,main,3,5
4597,end,furthest,TRUE,3,FALSE,FALSE,10,surround,metro_platform,main,5,5
4598,end,furthest,TRUE,3,FALSE,FALSE,10,surround,metro_platform,main,10,5
4599,end,furthest,TRUE,3,FALSE,FALSE,10,surround,metro_platform,side,3,5
4600,end,furthest,TRUE,3,FALSE,FALSE,10,surround,metro_platform,side,5,5
4601,end,furthest,TRUE,3,FALSE,FALSE,10,surround,metro_platform,side,10,5
4602,end,furthest,TRUE,3,FALSE,FALSE,10,surround,station_exit,main,3,5
4603,end,furthest,TRUE,3,FALSE,FALSE,10,surround,station_exit,main,5,5
4604,end,furthest,TRUE,3,FALSE,FALSE,10,surround,station_exit,main,10,5
4605,end,furthest,TRUE,3,FALSE,FALSE,10,surround,station_exit,side,3,5
4606,end,furthest,TRUE,3,FALSE,FALSE,10,surround,station_exit,side,5,5
4607,end,furthest,TRUE,3,FALSE,FALSE,10,surround,station_exit,side,10,5
4608,end,furthest,TRUE,5,TRUE,TRUE,10,furthest,metro_platform,main,3,5
4609,end,furthest,TRUE,5,TRUE,TRUE,10,furthest,metro_platform,main,5,5
4610,end,furthest,TRUE,5,TRUE,TRUE,10,furthest,metro_platform,main,10,5
4611,end,furthest,TRUE,5,TRUE,TRUE,10,furthest,metro_platform,side,3,5
4612,end,furthest,TRUE,5,TRUE,TRUE,10,furthest,metro_platform,side,5,5
4613,end,furthest,TRUE,5,TRUE,TRUE,10,furthest,metro_platform,side,10,5
4614,end,furthest,TRUE,5,TRUE,TRUE,10,furthest,station_exit,main,3,5
4615,end,furthest,TRUE,5,TRUE,TRUE,10,furthest,station_exit,main,5,5
4616,end,furthest,TRUE,5,TRUE,TRUE,10,furthest,station_exit,main,10,5
4617,end,furthest,TRUE,5,TRUE,TRUE,10,furthest,station_exit,side,3,5
4618,end,furthest,TRUE,5,TRUE,TRUE,10,furthest,station_exit,side,5,5
4619,end,furthest,TRUE,5,TRUE,TRUE,10,furthest,station_exit,side,10,5
4620,end,furthest,TRUE,5,TRUE,TRUE,10,largest,metro_platform,main,3,5
4621,end,furthest,TRUE,5,TRUE,TRUE,10,largest,metro_platform,main,5,5
4622,end,furthest,TRUE,5,TRUE,TRUE,10,largest,metro_platform,main,10,5
4623,end,furthest,TRUE,5,TRUE,TRUE,10,largest,metro_platform,side,3,5
4624,end,furthest,TRUE,5,TRUE,TRUE,10,largest,metro_platform,side,5,5
4625,end,furthest,TRUE,5,TRUE,TRUE,10,largest,metro_platform,side,10,5
4626,end,furthest,TRUE,5,TRUE,TRUE,10,largest,station_exit,main,3,5
4627,end,furthest,TRUE,5,TRUE,TRUE,10,largest,station_exit,main,5,5
4628,end,furthest,TRUE,5,TRUE,TRUE,10,largest,station_exit,main,10,5
4629,end,furthest,TRUE,5,TRUE,TRUE,10,largest,station_exit,side,3,5
4630,end,furthest,TRUE,5,TRUE,TRUE,10,largest,station_exit,side,5,5
4631,end,furthest,TRUE,5,TRUE,TRUE,10,largest,station_exit,side,10,5
4632,end,furthest,TRUE,5,TRUE,TRUE,10,surround,metro_platform,main,3,5
4633,end,furthest,TRUE,5,TRUE,TRUE,10,surround,metro_platform,main,5,5
4634,end,furthest,TRUE,5,TRUE,TRUE,10,surround,metro_platform,main,10,5
4635,end,furthest,TRUE,5,TRUE,TRUE,10,surround,metro_platform,side,3,5
4636,end,furthest,TRUE,5,TRUE,TRUE,10,surround,metro_platform,side,5,5
4637,end,furthest,TRUE,5,TRUE,TRUE,10,surround,metro_platform,side,10,5
4638,end,furthest,TRUE,5,TRUE,TRUE,10,surround,station_exit,main,3,5
4639,end,furthest,TRUE,5,TRUE,TRUE,10,surround,station_exit,main,5,5
4640,end,furthest,TRUE,5,TRUE,TRUE,10,surround,station_exit,main,10,5
4641,end,furthest,TRUE,5,TRUE,TRUE,10,surround,station_exit,side,3,5
4642,end,furthest,TRUE,5,TRUE,TRUE,10,surround,station_exit,side,5,5
4643,end,furthest,TRUE,5,TRUE,TRUE,10,surround,station_exit,side,10,5
4644,end,furthest,TRUE,5,TRUE,FALSE,10,furthest,metro_platform,main,3,5
4645,end,furthest,TRUE,5,TRUE,FALSE,10,furthest,metro_platform,main,5,5
4646,end,furthest,TRUE,5,TRUE,FALSE,10,furthest,metro_platform,main,10,5
4647,end,furthest,TRUE,5,TRUE,FALSE,10,furthest,metro_platform,side,3,5
4648,end,furthest,TRUE,5,TRUE,FALSE,10,furthest,metro_platform,side,5,5
4649,end,furthest,TRUE,5,TRUE,FALSE,10,furthest,metro_platform,side,10,5
4650,end,furthest,TRUE,5,TRUE,FALSE,10,furthest,station_exit,main,3,5
4651,end,furthest,TRUE,5,TRUE,FALSE,10,furthest,station_exit,main,5,5
4652,end,furthest,TRUE,5,TRUE,FALSE,10,furthest,station_exit,main,10,5
4653,end,furthest,TRUE,5,TRUE,FALSE,10,furthest,station_exit,side,3,5
4654,end,furthest,TRUE,5,TRUE,FALSE,10,furthest,station_exit,side,5,5
4655,end,furthest,TRUE,5,TRUE,FALSE,10,furthest,station_exit,side,10,5
4656,end,furthest,TRUE,5,TRUE,FALSE,10,largest,metro_platform,main,3,5
4657,end,furthest,TRUE,5,TRUE,FALSE,10,largest,metro_platform,main,5,5
4658,end,furthest,TRUE,5,TRUE,FALSE,10,largest,metro_platform,main,10,5
4659,end,furthest,TRUE,5,TRUE,FALSE,10,largest,metro_platform,side,3,5
4660,end,furthest,TRUE,5,TRUE,FALSE,10,largest,metro_platform,side,5,5
4661,end,furthest,TRUE,5,TRUE,FALSE,10,largest,metro_platform,side,10,5
4662,end,furthest,TRUE,5,TRUE,FALSE,10,largest,station_exit,main,3,5
4663,end,furthest,TRUE,5,TRUE,FALSE,10,largest,station_exit,main,5,5
4664,end,furthest,TRUE,5,TRUE,FALSE,10,largest,station_exit,main,10,5
4665,end,furthest,TRUE,5,TRUE,FALSE,10,largest,station_exit,side,3,5
4666,end,furthest,TRUE,5,TRUE,FALSE,10,largest,station_exit,side,5,5
4667,end,furthest,TRUE,5,TRUE,FALSE,10,largest,station_exit,side,10,5
4668,end,furthest,TRUE,5,TRUE,FALSE,10,surround,metro_platform,main,3,5
4669,end,furthest,TRUE,5,TRUE,FALSE,10,surround,metro_platform,main,5,5
4670,end,furthest,TRUE,5,TRUE,FALSE,10,surround,metro_platform,main,10,5
4671,end,furthest,TRUE,5,TRUE,FALSE,10,surround,metro_platform,side,3,5
4672,end,furthest,TRUE,5,TRUE,FALSE,10,surround,metro_platform,side,5,5
4673,end,furthest,TRUE,5,TRUE,FALSE,10,surround,metro_platform,side,10,5
4674,end,furthest,TRUE,5,TRUE,FALSE,10,surround,station_exit,main,3,5
4675,end,furthest,TRUE,5,TRUE,FALSE,10,surround,station_exit,main,5,5
4676,end,furthest,TRUE,5,TRUE,FALSE,10,surround,station_exit,main,10,5
4677,end,furthest,TRUE,5,TRUE,FALSE,10,surround,station_exit,side,3,5
4678,end,furthest,TRUE,5,TRUE,FALSE,10,surround,station_exit,side,5,5
4679,end,furthest,TRUE,5,TRUE,FALSE,10,surround,station_exit,side,10,5
4680,end,furthest,TRUE,5,FALSE,TRUE,10,furthest,metro_platform,main,3,5
4681,end,furthest,TRUE,5,FALSE,TRUE,10,furthest,metro_platform,main,5,5
4682,end,furthest,TRUE,5,FALSE,TRUE,10,furthest,metro_platform,main,10,5
4683,end,furthest,TRUE,5,FALSE,TRUE,10,furthest,metro_platform,side,3,5
4684,end,furthest,TRUE,5,FALSE,TRUE,10,furthest,metro_platform,side,5,5
4685,end,furthest,TRUE,5,FALSE,TRUE,10,furthest,metro_platform,side,10,5
4686,end,furthest,TRUE,5,FALSE,TRUE,10,furthest,station_exit,main,3,5
4687,end,furthest,TRUE,5,FALSE,TRUE,10,furthest,station_exit,main,5,5
4688,end,furthest,TRUE,5,FALSE,TRUE,10,furthest,station_exit,main,10,5
4689,end,furthest,TRUE,5,FALSE,TRUE,10,furthest,station_exit,side,3,5
4690,end,furthest,TRUE,5,FALSE,TRUE,10,furthest,station_exit,side,5,5
4691,end,furthest,TRUE,5,FALSE,TRUE,10,furthest,station_exit,side,10,5
4692,end,furthest,TRUE,5,FALSE,TRUE,10,largest,metro_platform,main,3,5
4693,end,furthest,TRUE,5,FALSE,TRUE,10,largest,metro_platform,main,5,5
4694,end,furthest,TRUE,5,FALSE,TRUE,10,largest,metro_platform,main,10,5
4695,end,furthest,TRUE,5,FALSE,TRUE,10,largest,metro_platform,side,3,5
4696,end,furthest,TRUE,5,FALSE,TRUE,10,largest,metro_platform,side,5,5
4697,end,furthest,TRUE,5,FALSE,TRUE,10,largest,metro_platform,side,10,5
4698,end,furthest,TRUE,5,FALSE,TRUE,10,largest,station_exit,main,3,5
4699,end,furthest,TRUE,5,FALSE,TRUE,10,largest,station_exit,main,5,5
4700,end,furthest,TRUE,5,FALSE,TRUE,10,largest,station_exit,main,10,5
4701,end,furthest,TRUE,5,FALSE,TRUE,10,largest,station_exit,side,3,5
4702,end,furthest,TRUE,5,FALSE,TRUE,10,largest,station_exit,side,5,5
4703,end,furthest,TRUE,5,FALSE,TRUE,10,largest,station_exit,side,10,5
4704,end,furthest,TRUE,5,FALSE,TRUE,10,surround,metro_platform,main,3,5
4705,end,furthest,TRUE,5,FALSE,TRUE,10,surround,metro_platform,main,5,5
4706,end,furthest,TRUE,5,FALSE,TRUE,10,surround,metro_platform,main,10,5
4707,end,furthest,TRUE,5,FALSE,TRUE,10,surround,metro_platform,side,3,5
4708,end,furthest,TRUE,5,FALSE,TRUE,10,surround,metro_platform,side,5,5
