scenario,crim_pos,crim_strat,crim_bounded_rat,crim_bound_rat_time,crim_loose_goal,crim_max_diverge,pol_strat,pol_guarding,Police_entrance,units,P_multiple_at_station
2736,one_line,random,True,5,True,10,furthest,metro_platform,main,3,5
2737,one_line,random,True,5,True,10,furthest,metro_platform,main,5,5
2738,one_line,random,True,5,True,10,furthest,metro_platform,main,10,5
2739,one_line,random,True,5,True,10,furthest,metro_platform,side,3,5
2740,one_line,random,True,5,True,10,furthest,metro_platform,side,5,5
2741,one_line,random,True,5,True,10,furthest,metro_platform,side,10,5
2742,one_line,random,True,5,True,10,furthest,station_exit,main,3,5
2743,one_line,random,True,5,True,10,furthest,station_exit,main,5,5
2744,one_line,random,True,5,True,10,furthest,station_exit,main,10,5
2745,one_line,random,True,5,True,10,furthest,station_exit,side,3,5
2746,one_line,random,True,5,True,10,furthest,station_exit,side,5,5
2747,one_line,random,True,5,True,10,furthest,station_exit,side,10,5
2748,one_line,random,True,5,True,10,largest,metro_platform,main,3,5
2749,one_line,random,True,5,True,10,largest,metro_platform,main,5,5
2750,one_line,random,True,5,True,10,largest,metro_platform,main,10,5
2751,one_line,random,True,5,True,10,largest,metro_platform,side,3,5
2752,one_line,random,True,5,True,10,largest,metro_platform,side,5,5
2753,one_line,random,True,5,True,10,largest,metro_platform,side,10,5
2754,one_line,random,True,5,True,10,largest,station_exit,main,3,5
2755,one_line,random,True,5,True,10,largest,station_exit,main,5,5
2756,one_line,random,True,5,True,10,largest,station_exit,main,10,5
2757,one_line,random,True,5,True,10,largest,station_exit,side,3,5
2758,one_line,random,True,5,True,10,largest,station_exit,side,5,5
2759,one_line,random,True,5,True,10,largest,station_exit,side,10,5
2760,one_line,random,True,5,True,10,surround,metro_platform,main,3,5
2761,one_line,random,True,5,True,10,surround,metro_platform,main,5,5
2762,one_line,random,True,5,True,10,surround,metro_platform,main,10,5
