scenario,crim_pos,crim_strat,crim_bounded_rat,crim_max_diverge,pol_strat,pol_guarding,Police_entrance,units,P_multiple_at_station
4820,one_line,to_train,True,10,largest,station_exit,side,5,10
4821,one_line,to_train,True,10,largest,station_exit,side,10,2
4822,one_line,to_train,True,10,largest,station_exit,side,10,5
4823,one_line,to_train,True,10,largest,station_exit,side,10,10
4824,one_line,to_train,True,10,surround,metro_platform,main,3,2
4825,one_line,to_train,True,10,surround,metro_platform,main,3,5
4826,one_line,to_train,True,10,surround,metro_platform,main,3,10
4827,one_line,to_train,True,10,surround,metro_platform,main,5,2
4828,one_line,to_train,True,10,surround,metro_platform,main,5,5
4829,one_line,to_train,True,10,surround,metro_platform,main,5,10
4830,one_line,to_train,True,10,surround,metro_platform,main,10,2
4831,one_line,to_train,True,10,surround,metro_platform,main,10,5
4832,one_line,to_train,True,10,surround,metro_platform,main,10,10
4833,one_line,to_train,True,10,surround,metro_platform,side,3,2
4834,one_line,to_train,True,10,surround,metro_platform,side,3,5
4835,one_line,to_train,True,10,surround,metro_platform,side,3,10
4836,one_line,to_train,True,10,surround,metro_platform,side,5,2
4837,one_line,to_train,True,10,surround,metro_platform,side,5,5
4838,one_line,to_train,True,10,surround,metro_platform,side,5,10
4839,one_line,to_train,True,10,surround,metro_platform,side,10,2
4840,one_line,to_train,True,10,surround,metro_platform,side,10,5
4841,one_line,to_train,True,10,surround,metro_platform,side,10,10
4842,one_line,to_train,True,10,surround,station_exit,main,3,2
4843,one_line,to_train,True,10,surround,station_exit,main,3,5
4844,one_line,to_train,True,10,surround,station_exit,main,3,10
4845,one_line,to_train,True,10,surround,station_exit,main,5,2
4846,one_line,to_train,True,10,surround,station_exit,main,5,5
4847,one_line,to_train,True,10,surround,station_exit,main,5,10
4848,one_line,to_train,True,10,surround,station_exit,main,10,2
4849,one_line,to_train,True,10,surround,station_exit,main,10,5
4850,one_line,to_train,True,10,surround,station_exit,main,10,10
4851,one_line,to_train,True,10,surround,station_exit,side,3,2
4852,one_line,to_train,True,10,surround,station_exit,side,3,5
4853,one_line,to_train,True,10,surround,station_exit,side,3,10
4854,one_line,to_train,True,10,surround,station_exit,side,5,2
4855,one_line,to_train,True,10,surround,station_exit,side,5,5
4856,one_line,to_train,True,10,surround,station_exit,side,5,10
4857,one_line,to_train,True,10,surround,station_exit,side,10,2
4858,one_line,to_train,True,10,surround,station_exit,side,10,5
4859,one_line,to_train,True,10,surround,station_exit,side,10,10
4860,one_line,to_train,False,3,furthest,metro_platform,main,3,2
4861,one_line,to_train,False,3,furthest,metro_platform,main,3,5
4862,one_line,to_train,False,3,furthest,metro_platform,main,3,10
4863,one_line,to_train,False,3,furthest,metro_platform,main,5,2
4864,one_line,to_train,False,3,furthest,metro_platform,main,5,5
4865,one_line,to_train,False,3,furthest,metro_platform,main,5,10
4866,one_line,to_train,False,3,furthest,metro_platform,main,10,2
4867,one_line,to_train,False,3,furthest,metro_platform,main,10,5
4868,one_line,to_train,False,3,furthest,metro_platform,main,10,10
4869,one_line,to_train,False,3,furthest,metro_platform,side,3,2
4870,one_line,to_train,False,3,furthest,metro_platform,side,3,5
4871,one_line,to_train,False,3,furthest,metro_platform,side,3,10
4872,one_line,to_train,False,3,furthest,metro_platform,side,5,2
4873,one_line,to_train,False,3,furthest,metro_platform,side,5,5
4874,one_line,to_train,False,3,furthest,metro_platform,side,5,10
4875,one_line,to_train,False,3,furthest,metro_platform,side,10,2
4876,one_line,to_train,False,3,furthest,metro_platform,side,10,5
4877,one_line,to_train,False,3,furthest,metro_platform,side,10,10
4878,one_line,to_train,False,3,furthest,station_exit,main,3,2
4879,one_line,to_train,False,3,furthest,station_exit,main,3,5
4880,one_line,to_train,False,3,furthest,station_exit,main,3,10
4881,one_line,to_train,False,3,furthest,station_exit,main,5,2
4882,one_line,to_train,False,3,furthest,station_exit,main,5,5
4883,one_line,to_train,False,3,furthest,station_exit,main,5,10
4884,one_line,to_train,False,3,furthest,station_exit,main,10,2
4885,one_line,to_train,False,3,furthest,station_exit,main,10,5
4886,one_line,to_train,False,3,furthest,station_exit,main,10,10
4887,one_line,to_train,False,3,furthest,station_exit,side,3,2
4888,one_line,to_train,False,3,furthest,station_exit,side,3,5
4889,one_line,to_train,False,3,furthest,station_exit,side,3,10
4890,one_line,to_train,False,3,furthest,station_exit,side,5,2
4891,one_line,to_train,False,3,furthest,station_exit,side,5,5
4892,one_line,to_train,False,3,furthest,station_exit,side,5,10
4893,one_line,to_train,False,3,furthest,station_exit,side,10,2
4894,one_line,to_train,False,3,furthest,station_exit,side,10,5
4895,one_line,to_train,False,3,furthest,station_exit,side,10,10
4896,one_line,to_train,False,3,largest,metro_platform,main,3,2
4897,one_line,to_train,False,3,largest,metro_platform,main,3,5
4898,one_line,to_train,False,3,largest,metro_platform,main,3,10
4899,one_line,to_train,False,3,largest,metro_platform,main,5,2
4900,one_line,to_train,False,3,largest,metro_platform,main,5,5
4901,one_line,to_train,False,3,largest,metro_platform,main,5,10
4902,one_line,to_train,False,3,largest,metro_platform,main,10,2
4903,one_line,to_train,False,3,largest,metro_platform,main,10,5
4904,one_line,to_train,False,3,largest,metro_platform,main,10,10
4905,one_line,to_train,False,3,largest,metro_platform,side,3,2
4906,one_line,to_train,False,3,largest,metro_platform,side,3,5
4907,one_line,to_train,False,3,largest,metro_platform,side,3,10
4908,one_line,to_train,False,3,largest,metro_platform,side,5,2
4909,one_line,to_train,False,3,largest,metro_platform,side,5,5
4910,one_line,to_train,False,3,largest,metro_platform,side,5,10
4911,one_line,to_train,False,3,largest,metro_platform,side,10,2
4912,one_line,to_train,False,3,largest,metro_platform,side,10,5
4913,one_line,to_train,False,3,largest,metro_platform,side,10,10
4914,one_line,to_train,False,3,largest,station_exit,main,3,2
4915,one_line,to_train,False,3,largest,station_exit,main,3,5
4916,one_line,to_train,False,3,largest,station_exit,main,3,10
4917,one_line,to_train,False,3,largest,station_exit,main,5,2
4918,one_line,to_train,False,3,largest,station_exit,main,5,5
4919,one_line,to_train,False,3,largest,station_exit,main,5,10
4920,one_line,to_train,False,3,largest,station_exit,main,10,2
4921,one_line,to_train,False,3,largest,station_exit,main,10,5
4922,one_line,to_train,False,3,largest,station_exit,main,10,10
4923,one_line,to_train,False,3,largest,station_exit,side,3,2
4924,one_line,to_train,False,3,largest,station_exit,side,3,5
4925,one_line,to_train,False,3,largest,station_exit,side,3,10
4926,one_line,to_train,False,3,largest,station_exit,side,5,2
4927,one_line,to_train,False,3,largest,station_exit,side,5,5
4928,one_line,to_train,False,3,largest,station_exit,side,5,10
4929,one_line,to_train,False,3,largest,station_exit,side,10,2
4930,one_line,to_train,False,3,largest,station_exit,side,10,5
4931,one_line,to_train,False,3,largest,station_exit,side,10,10
4932,one_line,to_train,False,3,surround,metro_platform,main,3,2
4933,one_line,to_train,False,3,surround,metro_platform,main,3,5
4934,one_line,to_train,False,3,surround,metro_platform,main,3,10
4935,one_line,to_train,False,3,surround,metro_platform,main,5,2
4936,one_line,to_train,False,3,surround,metro_platform,main,5,5
4937,one_line,to_train,False,3,surround,metro_platform,main,5,10
4938,one_line,to_train,False,3,surround,metro_platform,main,10,2
4939,one_line,to_train,False,3,surround,metro_platform,main,10,5
4940,one_line,to_train,False,3,surround,metro_platform,main,10,10
4941,one_line,to_train,False,3,surround,metro_platform,side,3,2
4942,one_line,to_train,False,3,surround,metro_platform,side,3,5
4943,one_line,to_train,False,3,surround,metro_platform,side,3,10
4944,one_line,to_train,False,3,surround,metro_platform,side,5,2
4945,one_line,to_train,False,3,surround,metro_platform,side,5,5
4946,one_line,to_train,False,3,surround,metro_platform,side,5,10
4947,one_line,to_train,False,3,surround,metro_platform,side,10,2
4948,one_line,to_train,False,3,surround,metro_platform,side,10,5
4949,one_line,to_train,False,3,surround,metro_platform,side,10,10
4950,one_line,to_train,False,3,surround,station_exit,main,3,2
4951,one_line,to_train,False,3,surround,station_exit,main,3,5
4952,one_line,to_train,False,3,surround,station_exit,main,3,10
4953,one_line,to_train,False,3,surround,station_exit,main,5,2
4954,one_line,to_train,False,3,surround,station_exit,main,5,5
4955,one_line,to_train,False,3,surround,station_exit,main,5,10
4956,one_line,to_train,False,3,surround,station_exit,main,10,2
4957,one_line,to_train,False,3,surround,station_exit,main,10,5
4958,one_line,to_train,False,3,surround,station_exit,main,10,10
4959,one_line,to_train,False,3,surround,station_exit,side,3,2
4960,one_line,to_train,False,3,surround,station_exit,side,3,5
4961,one_line,to_train,False,3,surround,station_exit,side,3,10
4962,one_line,to_train,False,3,surround,station_exit,side,5,2
4963,one_line,to_train,False,3,surround,station_exit,side,5,5
4964,one_line,to_train,False,3,surround,station_exit,side,5,10
4965,one_line,to_train,False,3,surround,station_exit,side,10,2
4966,one_line,to_train,False,3,surround,station_exit,side,10,5
4967,one_line,to_train,False,3,surround,station_exit,side,10,10
4968,one_line,to_train,False,6,furthest,metro_platform,main,3,2
4969,one_line,to_train,False,6,furthest,metro_platform,main,3,5
4970,one_line,to_train,False,6,furthest,metro_platform,main,3,10
4971,one_line,to_train,False,6,furthest,metro_platform,main,5,2
4972,one_line,to_train,False,6,furthest,metro_platform,main,5,5
4973,one_line,to_train,False,6,furthest,metro_platform,main,5,10
4974,one_line,to_train,False,6,furthest,metro_platform,main,10,2
4975,one_line,to_train,False,6,furthest,metro_platform,main,10,5
4976,one_line,to_train,False,6,furthest,metro_platform,main,10,10
4977,one_line,to_train,False,6,furthest,metro_platform,side,3,2
4978,one_line,to_train,False,6,furthest,metro_platform,side,3,5
4979,one_line,to_train,False,6,furthest,metro_platform,side,3,10
4980,one_line,to_train,False,6,furthest,metro_platform,side,5,2
4981,one_line,to_train,False,6,furthest,metro_platform,side,5,5
4982,one_line,to_train,False,6,furthest,metro_platform,side,5,10
4983,one_line,to_train,False,6,furthest,metro_platform,side,10,2
4984,one_line,to_train,False,6,furthest,metro_platform,side,10,5
4985,one_line,to_train,False,6,furthest,metro_platform,side,10,10
4986,one_line,to_train,False,6,furthest,station_exit,main,3,2
4987,one_line,to_train,False,6,furthest,station_exit,main,3,5
4988,one_line,to_train,False,6,furthest,station_exit,main,3,10
4989,one_line,to_train,False,6,furthest,station_exit,main,5,2
4990,one_line,to_train,False,6,furthest,station_exit,main,5,5
4991,one_line,to_train,False,6,furthest,station_exit,main,5,10
4992,one_line,to_train,False,6,furthest,station_exit,main,10,2
4993,one_line,to_train,False,6,furthest,station_exit,main,10,5
4994,one_line,to_train,False,6,furthest,station_exit,main,10,10
4995,one_line,to_train,False,6,furthest,station_exit,side,3,2
4996,one_line,to_train,False,6,furthest,station_exit,side,3,5
4997,one_line,to_train,False,6,furthest,station_exit,side,3,10
4998,one_line,to_train,False,6,furthest,station_exit,side,5,2
4999,one_line,to_train,False,6,furthest,station_exit,side,5,5
5000,one_line,to_train,False,6,furthest,station_exit,side,5,10
5001,one_line,to_train,False,6,furthest,station_exit,side,10,2
5002,one_line,to_train,False,6,furthest,station_exit,side,10,5
5003,one_line,to_train,False,6,furthest,station_exit,side,10,10
5004,one_line,to_train,False,6,largest,metro_platform,main,3,2
5005,one_line,to_train,False,6,largest,metro_platform,main,3,5
5006,one_line,to_train,False,6,largest,metro_platform,main,3,10
5007,one_line,to_train,False,6,largest,metro_platform,main,5,2
5008,one_line,to_train,False,6,largest,metro_platform,main,5,5
5009,one_line,to_train,False,6,largest,metro_platform,main,5,10
5010,one_line,to_train,False,6,largest,metro_platform,main,10,2
5011,one_line,to_train,False,6,largest,metro_platform,main,10,5
5012,one_line,to_train,False,6,largest,metro_platform,main,10,10
5013,one_line,to_train,False,6,largest,metro_platform,side,3,2
5014,one_line,to_train,False,6,largest,metro_platform,side,3,5
5015,one_line,to_train,False,6,largest,metro_platform,side,3,10
5016,one_line,to_train,False,6,largest,metro_platform,side,5,2
5017,one_line,to_train,False,6,largest,metro_platform,side,5,5
5018,one_line,to_train,False,6,largest,metro_platform,side,5,10
5019,one_line,to_train,False,6,largest,metro_platform,side,10,2
5020,one_line,to_train,False,6,largest,metro_platform,side,10,5
5021,one_line,to_train,False,6,largest,metro_platform,side,10,10
5022,one_line,to_train,False,6,largest,station_exit,main,3,2
5023,one_line,to_train,False,6,largest,station_exit,main,3,5
5024,one_line,to_train,False,6,largest,station_exit,main,3,10
5025,one_line,to_train,False,6,largest,station_exit,main,5,2
5026,one_line,to_train,False,6,largest,station_exit,main,5,5
5027,one_line,to_train,False,6,largest,station_exit,main,5,10
5028,one_line,to_train,False,6,largest,station_exit,main,10,2
5029,one_line,to_train,False,6,largest,station_exit,main,10,5
5030,one_line,to_train,False,6,largest,station_exit,main,10,10
5031,one_line,to_train,False,6,largest,station_exit,side,3,2
5032,one_line,to_train,False,6,largest,station_exit,side,3,5
5033,one_line,to_train,False,6,largest,station_exit,side,3,10
5034,one_line,to_train,False,6,largest,station_exit,side,5,2
5035,one_line,to_train,False,6,largest,station_exit,side,5,5
5036,one_line,to_train,False,6,largest,station_exit,side,5,10
5037,one_line,to_train,False,6,largest,station_exit,side,10,2
5038,one_line,to_train,False,6,largest,station_exit,side,10,5
5039,one_line,to_train,False,6,largest,station_exit,side,10,10
5040,one_line,to_train,False,6,surround,metro_platform,main,3,2
5041,one_line,to_train,False,6,surround,metro_platform,main,3,5
5042,one_line,to_train,False,6,surround,metro_platform,main,3,10
5043,one_line,to_train,False,6,surround,metro_platform,main,5,2
5044,one_line,to_train,False,6,surround,metro_platform,main,5,5
5045,one_line,to_train,False,6,surround,metro_platform,main,5,10
5046,one_line,to_train,False,6,surround,metro_platform,main,10,2
5047,one_line,to_train,False,6,surround,metro_platform,main,10,5
5048,one_line,to_train,False,6,surround,metro_platform,main,10,10
5049,one_line,to_train,False,6,surround,metro_platform,side,3,2
5050,one_line,to_train,False,6,surround,metro_platform,side,3,5
5051,one_line,to_train,False,6,surround,metro_platform,side,3,10
5052,one_line,to_train,False,6,surround,metro_platform,side,5,2
5053,one_line,to_train,False,6,surround,metro_platform,side,5,5
5054,one_line,to_train,False,6,surround,metro_platform,side,5,10
5055,one_line,to_train,False,6,surround,metro_platform,side,10,2
5056,one_line,to_train,False,6,surround,metro_platform,side,10,5
5057,one_line,to_train,False,6,surround,metro_platform,side,10,10
5058,one_line,to_train,False,6,surround,station_exit,main,3,2
5059,one_line,to_train,False,6,surround,station_exit,main,3,5
5060,one_line,to_train,False,6,surround,station_exit,main,3,10
5061,one_line,to_train,False,6,surround,station_exit,main,5,2
5062,one_line,to_train,False,6,surround,station_exit,main,5,5
5063,one_line,to_train,False,6,surround,station_exit,main,5,10
5064,one_line,to_train,False,6,surround,station_exit,main,10,2
5065,one_line,to_train,False,6,surround,station_exit,main,10,5
5066,one_line,to_train,False,6,surround,station_exit,main,10,10
5067,one_line,to_train,False,6,surround,station_exit,side,3,2
5068,one_line,to_train,False,6,surround,station_exit,side,3,5
5069,one_line,to_train,False,6,surround,station_exit,side,3,10
5070,one_line,to_train,False,6,surround,station_exit,side,5,2
5071,one_line,to_train,False,6,surround,station_exit,side,5,5
5072,one_line,to_train,False,6,surround,station_exit,side,5,10
5073,one_line,to_train,False,6,surround,station_exit,side,10,2
5074,one_line,to_train,False,6,surround,station_exit,side,10,5
5075,one_line,to_train,False,6,surround,station_exit,side,10,10
5076,one_line,to_train,False,10,furthest,metro_platform,main,3,2
5077,one_line,to_train,False,10,furthest,metro_platform,main,3,5
5078,one_line,to_train,False,10,furthest,metro_platform,main,3,10
5079,one_line,to_train,False,10,furthest,metro_platform,main,5,2
5080,one_line,to_train,False,10,furthest,metro_platform,main,5,5
5081,one_line,to_train,False,10,furthest,metro_platform,main,5,10
5082,one_line,to_train,False,10,furthest,metro_platform,main,10,2
5083,one_line,to_train,False,10,furthest,metro_platform,main,10,5
5084,one_line,to_train,False,10,furthest,metro_platform,main,10,10
5085,one_line,to_train,False,10,furthest,metro_platform,side,3,2
5086,one_line,to_train,False,10,furthest,metro_platform,side,3,5
5087,one_line,to_train,False,10,furthest,metro_platform,side,3,10
5088,one_line,to_train,False,10,furthest,metro_platform,side,5,2
5089,one_line,to_train,False,10,furthest,metro_platform,side,5,5
5090,one_line,to_train,False,10,furthest,metro_platform,side,5,10
5091,one_line,to_train,False,10,furthest,metro_platform,side,10,2
5092,one_line,to_train,False,10,furthest,metro_platform,side,10,5
5093,one_line,to_train,False,10,furthest,metro_platform,side,10,10
5094,one_line,to_train,False,10,furthest,station_exit,main,3,2
5095,one_line,to_train,False,10,furthest,station_exit,main,3,5
5096,one_line,to_train,False,10,furthest,station_exit,main,3,10
5097,one_line,to_train,False,10,furthest,station_exit,main,5,2
5098,one_line,to_train,False,10,furthest,station_exit,main,5,5
5099,one_line,to_train,False,10,furthest,station_exit,main,5,10
5100,one_line,to_train,False,10,furthest,station_exit,main,10,2
5101,one_line,to_train,False,10,furthest,station_exit,main,10,5
5102,one_line,to_train,False,10,furthest,station_exit,main,10,10
5103,one_line,to_train,False,10,furthest,station_exit,side,3,2
5104,one_line,to_train,False,10,furthest,station_exit,side,3,5
5105,one_line,to_train,False,10,furthest,station_exit,side,3,10
5106,one_line,to_train,False,10,furthest,station_exit,side,5,2
5107,one_line,to_train,False,10,furthest,station_exit,side,5,5
5108,one_line,to_train,False,10,furthest,station_exit,side,5,10
5109,one_line,to_train,False,10,furthest,station_exit,side,10,2
5110,one_line,to_train,False,10,furthest,station_exit,side,10,5
5111,one_line,to_train,False,10,furthest,station_exit,side,10,10
5112,one_line,to_train,False,10,largest,metro_platform,main,3,2
5113,one_line,to_train,False,10,largest,metro_platform,main,3,5
5114,one_line,to_train,False,10,largest,metro_platform,main,3,10
5115,one_line,to_train,False,10,largest,metro_platform,main,5,2
5116,one_line,to_train,False,10,largest,metro_platform,main,5,5
5117,one_line,to_train,False,10,largest,metro_platform,main,5,10
5118,one_line,to_train,False,10,largest,metro_platform,main,10,2
5119,one_line,to_train,False,10,largest,metro_platform,main,10,5
5120,one_line,to_train,False,10,largest,metro_platform,main,10,10
5121,one_line,to_train,False,10,largest,metro_platform,side,3,2
5122,one_line,to_train,False,10,largest,metro_platform,side,3,5
5123,one_line,to_train,False,10,largest,metro_platform,side,3,10
5124,one_line,to_train,False,10,largest,metro_platform,side,5,2
5125,one_line,to_train,False,10,largest,metro_platform,side,5,5
5126,one_line,to_train,False,10,largest,metro_platform,side,5,10
5127,one_line,to_train,False,10,largest,metro_platform,side,10,2
5128,one_line,to_train,False,10,largest,metro_platform,side,10,5
5129,one_line,to_train,False,10,largest,metro_platform,side,10,10
5130,one_line,to_train,False,10,largest,station_exit,main,3,2
5131,one_line,to_train,False,10,largest,station_exit,main,3,5
5132,one_line,to_train,False,10,largest,station_exit,main,3,10
5133,one_line,to_train,False,10,largest,station_exit,main,5,2
5134,one_line,to_train,False,10,largest,station_exit,main,5,5
5135,one_line,to_train,False,10,largest,station_exit,main,5,10
5136,one_line,to_train,False,10,largest,station_exit,main,10,2
5137,one_line,to_train,False,10,largest,station_exit,main,10,5
5138,one_line,to_train,False,10,largest,station_exit,main,10,10
5139,one_line,to_train,False,10,largest,station_exit,side,3,2
5140,one_line,to_train,False,10,largest,station_exit,side,3,5
5141,one_line,to_train,False,10,largest,station_exit,side,3,10
5142,one_line,to_train,False,10,largest,station_exit,side,5,2
5143,one_line,to_train,False,10,largest,station_exit,side,5,5
5144,one_line,to_train,False,10,largest,station_exit,side,5,10
5145,one_line,to_train,False,10,largest,station_exit,side,10,2
5146,one_line,to_train,False,10,largest,station_exit,side,10,5
5147,one_line,to_train,False,10,largest,station_exit,side,10,10
5148,one_line,to_train,False,10,surround,metro_platform,main,3,2
5149,one_line,to_train,False,10,surround,metro_platform,main,3,5
5150,one_line,to_train,False,10,surround,metro_platform,main,3,10
5151,one_line,to_train,False,10,surround,metro_platform,main,5,2
5152,one_line,to_train,False,10,surround,metro_platform,main,5,5
5153,one_line,to_train,False,10,surround,metro_platform,main,5,10
5154,one_line,to_train,False,10,surround,metro_platform,main,10,2
5155,one_line,to_train,False,10,surround,metro_platform,main,10,5
5156,one_line,to_train,False,10,surround,metro_platform,main,10,10
5157,one_line,to_train,False,10,surround,metro_platform,side,3,2
5158,one_line,to_train,False,10,surround,metro_platform,side,3,5
5159,one_line,to_train,False,10,surround,metro_platform,side,3,10
5160,one_line,to_train,False,10,surround,metro_platform,side,5,2
5161,one_line,to_train,False,10,surround,metro_platform,side,5,5
5162,one_line,to_train,False,10,surround,metro_platform,side,5,10
5163,one_line,to_train,False,10,surround,metro_platform,side,10,2
5164,one_line,to_train,False,10,surround,metro_platform,side,10,5
5165,one_line,to_train,False,10,surround,metro_platform,side,10,10
5166,one_line,to_train,False,10,surround,station_exit,main,3,2
5167,one_line,to_train,False,10,surround,station_exit,main,3,5
5168,one_line,to_train,False,10,surround,station_exit,main,3,10
5169,one_line,to_train,False,10,surround,station_exit,main,5,2
5170,one_line,to_train,False,10,surround,station_exit,main,5,5
5171,one_line,to_train,False,10,surround,station_exit,main,5,10
5172,one_line,to_train,False,10,surround,station_exit,main,10,2
5173,one_line,to_train,False,10,surround,station_exit,main,10,5
5174,one_line,to_train,False,10,surround,station_exit,main,10,10
5175,one_line,to_train,False,10,surround,station_exit,side,3,2
5176,one_line,to_train,False,10,surround,station_exit,side,3,5
5177,one_line,to_train,False,10,surround,station_exit,side,3,10
5178,one_line,to_train,False,10,surround,station_exit,side,5,2
5179,one_line,to_train,False,10,surround,station_exit,side,5,5
5180,one_line,to_train,False,10,surround,station_exit,side,5,10
5181,one_line,to_train,False,10,surround,station_exit,side,10,2
5182,one_line,to_train,False,10,surround,station_exit,side,10,5
5183,one_line,to_train,False,10,surround,station_exit,side,10,10
5184,one_line,furthest,True,3,furthest,metro_platform,main,3,2
5185,one_line,furthest,True,3,furthest,metro_platform,main,3,5
5186,one_line,furthest,True,3,furthest,metro_platform,main,3,10
5187,one_line,furthest,True,3,furthest,metro_platform,main,5,2
5188,one_line,furthest,True,3,furthest,metro_platform,main,5,5
5189,one_line,furthest,True,3,furthest,metro_platform,main,5,10
5190,one_line,furthest,True,3,furthest,metro_platform,main,10,2
5191,one_line,furthest,True,3,furthest,metro_platform,main,10,5
5192,one_line,furthest,True,3,furthest,metro_platform,main,10,10
5193,one_line,furthest,True,3,furthest,metro_platform,side,3,2
5194,one_line,furthest,True,3,furthest,metro_platform,side,3,5
5195,one_line,furthest,True,3,furthest,metro_platform,side,3,10
5196,one_line,furthest,True,3,furthest,metro_platform,side,5,2
5197,one_line,furthest,True,3,furthest,metro_platform,side,5,5
5198,one_line,furthest,True,3,furthest,metro_platform,side,5,10
5199,one_line,furthest,True,3,furthest,metro_platform,side,10,2
5200,one_line,furthest,True,3,furthest,metro_platform,side,10,5
5201,one_line,furthest,True,3,furthest,metro_platform,side,10,10
5202,one_line,furthest,True,3,furthest,station_exit,main,3,2
5203,one_line,furthest,True,3,furthest,station_exit,main,3,5
5204,one_line,furthest,True,3,furthest,station_exit,main,3,10
5205,one_line,furthest,True,3,furthest,station_exit,main,5,2
5206,one_line,furthest,True,3,furthest,station_exit,main,5,5
5207,one_line,furthest,True,3,furthest,station_exit,main,5,10
5208,one_line,furthest,True,3,furthest,station_exit,main,10,2
5209,one_line,furthest,True,3,furthest,station_exit,main,10,5
5210,one_line,furthest,True,3,furthest,station_exit,main,10,10
5211,one_line,furthest,True,3,furthest,station_exit,side,3,2
5212,one_line,furthest,True,3,furthest,station_exit,side,3,5
5213,one_line,furthest,True,3,furthest,station_exit,side,3,10
5214,one_line,furthest,True,3,furthest,station_exit,side,5,2
5215,one_line,furthest,True,3,furthest,station_exit,side,5,5
5216,one_line,furthest,True,3,furthest,station_exit,side,5,10
5217,one_line,furthest,True,3,furthest,station_exit,side,10,2
5218,one_line,furthest,True,3,furthest,station_exit,side,10,5
5219,one_line,furthest,True,3,furthest,station_exit,side,10,10
5220,one_line,furthest,True,3,largest,metro_platform,main,3,2
5221,one_line,furthest,True,3,largest,metro_platform,main,3,5
5222,one_line,furthest,True,3,largest,metro_platform,main,3,10
5223,one_line,furthest,True,3,largest,metro_platform,main,5,2
5224,one_line,furthest,True,3,largest,metro_platform,main,5,5
5225,one_line,furthest,True,3,largest,metro_platform,main,5,10
5226,one_line,furthest,True,3,largest,metro_platform,main,10,2
5227,one_line,furthest,True,3,largest,metro_platform,main,10,5
5228,one_line,furthest,True,3,largest,metro_platform,main,10,10
5229,one_line,furthest,True,3,largest,metro_platform,side,3,2
5230,one_line,furthest,True,3,largest,metro_platform,side,3,5
5231,one_line,furthest,True,3,largest,metro_platform,side,3,10
5232,one_line,furthest,True,3,largest,metro_platform,side,5,2
5233,one_line,furthest,True,3,largest,metro_platform,side,5,5
5234,one_line,furthest,True,3,largest,metro_platform,side,5,10
5235,one_line,furthest,True,3,largest,metro_platform,side,10,2
5236,one_line,furthest,True,3,largest,metro_platform,side,10,5
5237,one_line,furthest,True,3,largest,metro_platform,side,10,10
5238,one_line,furthest,True,3,largest,station_exit,main,3,2
5239,one_line,furthest,True,3,largest,station_exit,main,3,5
5240,one_line,furthest,True,3,largest,station_exit,main,3,10
5241,one_line,furthest,True,3,largest,station_exit,main,5,2
5242,one_line,furthest,True,3,largest,station_exit,main,5,5
5243,one_line,furthest,True,3,largest,station_exit,main,5,10
5244,one_line,furthest,True,3,largest,station_exit,main,10,2
5245,one_line,furthest,True,3,largest,station_exit,main,10,5
5246,one_line,furthest,True,3,largest,station_exit,main,10,10
5247,one_line,furthest,True,3,largest,station_exit,side,3,2
5248,one_line,furthest,True,3,largest,station_exit,side,3,5
5249,one_line,furthest,True,3,largest,station_exit,side,3,10
5250,one_line,furthest,True,3,largest,station_exit,side,5,2
5251,one_line,furthest,True,3,largest,station_exit,side,5,5
5252,one_line,furthest,True,3,largest,station_exit,side,5,10
5253,one_line,furthest,True,3,largest,station_exit,side,10,2
5254,one_line,furthest,True,3,largest,station_exit,side,10,5
5255,one_line,furthest,True,3,largest,station_exit,side,10,10
5256,one_line,furthest,True,3,surround,metro_platform,main,3,2
5257,one_line,furthest,True,3,surround,metro_platform,main,3,5
5258,one_line,furthest,True,3,surround,metro_platform,main,3,10
5259,one_line,furthest,True,3,surround,metro_platform,main,5,2
5260,one_line,furthest,True,3,surround,metro_platform,main,5,5
5261,one_line,furthest,True,3,surround,metro_platform,main,5,10
5262,one_line,furthest,True,3,surround,metro_platform,main,10,2
5263,one_line,furthest,True,3,surround,metro_platform,main,10,5
5264,one_line,furthest,True,3,surround,metro_platform,main,10,10
5265,one_line,furthest,True,3,surround,metro_platform,side,3,2
5266,one_line,furthest,True,3,surround,metro_platform,side,3,5
5267,one_line,furthest,True,3,surround,metro_platform,side,3,10
5268,one_line,furthest,True,3,surround,metro_platform,side,5,2
5269,one_line,furthest,True,3,surround,metro_platform,side,5,5
5270,one_line,furthest,True,3,surround,metro_platform,side,5,10
5271,one_line,furthest,True,3,surround,metro_platform,side,10,2
5272,one_line,furthest,True,3,surround,metro_platform,side,10,5
5273,one_line,furthest,True,3,surround,metro_platform,side,10,10
5274,one_line,furthest,True,3,surround,station_exit,main,3,2
5275,one_line,furthest,True,3,surround,station_exit,main,3,5
5276,one_line,furthest,True,3,surround,station_exit,main,3,10
5277,one_line,furthest,True,3,surround,station_exit,main,5,2
5278,one_line,furthest,True,3,surround,station_exit,main,5,5
5279,one_line,furthest,True,3,surround,station_exit,main,5,10
5280,one_line,furthest,True,3,surround,station_exit,main,10,2
5281,one_line,furthest,True,3,surround,station_exit,main,10,5
5282,one_line,furthest,True,3,surround,station_exit,main,10,10
5283,one_line,furthest,True,3,surround,station_exit,side,3,2
5284,one_line,furthest,True,3,surround,station_exit,side,3,5
5285,one_line,furthest,True,3,surround,station_exit,side,3,10
5286,one_line,furthest,True,3,surround,station_exit,side,5,2
